0	﻿دانشکده	﻿دانشکده	﻿دانشکده	_	_
13	مشتریان	مشتری	مشتری	_	_
14	،	،	،	_	_
15	عمکلرد	عمکلرد	عمکلرد	_	_
16	یک	یک	یک	_	_
17	کالا	کالا	کالا	_	_
18	و	و	و	_	_
19	محصول	محصول	محصول	_	_
20	خاص	خاص	خاص	_	_
21	را	را	را	_	_
22	بررسی	بررسی	بررسی	_	_
23	کنند	کنند	کرد	_	_
24	و	و	و	_	_
25	برنامه	برنامه	برنامه	_	_
26	های		های	_	_
27	خود	خود	خود	_	_
28	را	را	را	_	_
29	بر	بر	بر	_	_
30	این	این	این	_	_
31	پایه	پایه	پایه	_	_
32	و	و	و	_	_
33	اساس	اساس	اساس	_	_
34	بهبود	بهبود	بهبود	_	_
35	دهند	دهند	داد	_	_
36	.	.	.	_	_

0	استراتژی	استراتژ	استراتژی	_	_
1	و	و	و	_	_
2	داده	داده	داده	_	_
3	کاوی	کاو	کاو	_	_
4	صد	صد	صد	_	_
5	البته	البته	البته	_	_
6	کاربرد	کاربرد	کاربرد	_	_
7	های		های	_	_
8	داده	داده	داده	_	_
9	کاوی	کاو	کاو	_	_
10	بسیار	بسیار	بسیار	_	_
11	زیاد	زیاد	زیاد	_	_
12	است	است		_	_
13	و	و	و	_	_
14	می	می	می	_	_
15	تواند	تواند	توانست	_	_
16	در	در	در	_	_
17	شرکت	شرک	شرکت	_	_
18	ها		ها	_	_
19	و	و	و	_	_
20	سازمان	سازمان	سازمان	_	_
21	ها		ها	_	_
22	مختلف	مختلف	مختلف	_	_
23	متفاوت	متفاوت	متفاوت	_	_
24	باشد	باشد	بود	_	_
25	.	.	.	_	_

0	آنچه	آنچه	آنچه	_	_
1	در	در	در	_	_
2	بالا	بالا	بالا	_	_
3	بیان	بی	بیان	_	_
4	شد	شد	شد	_	_
5	خلاصه	خلاصه	خلاصه	_	_
6	ای	ای	ای	_	_
7	از	از	از	_	_
8	کاربردهای	کاربرد	کاربرد	_	_
9	داده	داده	داده	_	_
10	کاوی	کاو	کاو	_	_
11	در	در	در	_	_
12	بخش	بخش	بخش	_	_
13	فروش	فرو	فروش	_	_
14	و	و	و	_	_
15	بازاریابی	بازاریاب	بازاریابی	_	_
16	بود	بود	بود	_	_
17	.	.	.	_	_

0	شما	شما	شما	_	_
1	می	می	می	_	_
2	توانید	توانید	توانست	_	_
3	با	با	با	_	_
4	استفاده	استفاده	استفاده	_	_
5	از	از	از	_	_
6	داده	داده	داده	_	_
7	کاوی	کاو	کاو	_	_
8	در	در	در	_	_
9	حل	حل	حل	_	_
10	مشکلات	مشکل	مشکلات	_	_
11	سازمان	سازمان	سازمان	_	_
12	مفید	مفید	مفید	_	_
13	واقع	واقع	واقع	_	_
14	شوید	شوید	شد	_	_
15	.	.	.	_	_

0	استراتژیست	استراتژیس	استراتژیست	_	_
1	های		های	_	_
2	بزرگ	بزرگ	بزرگ	_	_
3	موفق	موفق	موفق	_	_
4	برای	برای	برای	_	_
5	مستدل	مستدل	مستدل	_	_
6	و	و	و	_	_
7	دقیق	دقیق	دقیق	_	_
8	بودن	بودن	بودن	_	_
9	استراتژی	استراتژ	استراتژی	_	_
10	ها		ها	_	_
11	و	و	و	_	_
12	برنامه	برنامه	برنامه	_	_
13	ریزی	ریز	ریخت	_	_
14	های		های	_	_
15	خود	خود	خود	_	_
16	باید	باید	باید	_	_
17	از	از	از	_	_
18	داده	داده	داده	_	_
19	کاوی	کاو	کاو	_	_
20	و	و	و	_	_
21	اطلاعات	اطلاع	اطلاعات	_	_
22	به	به	به	_	_
23	دست	دست	دست	_	_
24	آمده	آمده	آمده	_	_
25	از	از	از	_	_
26	آن	آن	آن	_	_
27	حد	حد	حد	_	_
28	اکثر	اکثر	اکثر	_	_
29	استفاده	استفاده	استفاده	_	_
30	را	را	را	_	_
31	ببرند	ببرند	ببرند	_	_
32	.	.	.	_	_

0	در	در	در	_	_
1	واقع	واقع	واقع	_	_
2	برنامه	برنامه	برنامه	_	_
3	ریزی	ریز	ریخت	_	_
4	استراتژیک	استراتژیک	استراتژیک	_	_
5	بدون	بدون	بدون	_	_
6	استفاده	استفاده	استفاده	_	_
7	از	از	از	_	_
8	داده	داده	داده	_	_
9	کاوی	کاو	کاو	_	_
10	مثل	مثل	مثل	_	_
11	رانندگی	رانندگی	رانندگی	_	_
12	با	با	با	_	_
13	چشمان	چشم	چشم	_	_
14	بسته‌است	بسته‌اس	بست	_	_
15	!	!	!	_	_

0	اگر	اگر	اگر	_	_
1	یک	یک	یک	_	_
2	استراتژیست	استراتژیس	استراتژیست	_	_
3	می	می	می	_	_
4	خواهد‌در	خواهد‌در	خواهد_در	_	_
5	زمینه	زمینه	زمینه	_	_
6	برنامه	برنامه	برنامه	_	_
7	ریزی	ریز	ریخت	_	_
8	کاربردی	کاربرد	کاربرد	_	_
9	و	و	و	_	_
10	اجرایی	اجرا	اجرایی	_	_
11	موفق	موفق	موفق	_	_
12	باشد	باشد	بود	_	_
13	باید	باید	باید	_	_
14	از	از	از	_	_
15	سلاح	سلاح	سلاح	_	_
16	داده	داده	داده	_	_
17	کاوی	کاو	کاو	_	_
18	استفاده	استفاده	استفاده	_	_
19	کند	کند	کند	_	_
20	.	.	.	_	_

0	داده	داده	داده	_	_
1	کای	کا	کای	_	_
2	چه	چه	چه	_	_
3	فایده	فایده	فایده	_	_
4	ای	ای	ای	_	_
5	دارد	دارد	داشت	_	_
6	؟	؟	؟	_	_

0	شناخت	شناخت	شناخت	_	_
1	مشتریان	مشتری	مشتری	_	_
2	سودآور	سودآور	سودآور	_	_
3	:	:	:	_	_
4	می	می	می	_	_
5	توانید	توانید	توانست	_	_
6	مشتریانی	مشتریان	مشتریانی	_	_
7	که	که	که	_	_
8	بیشترین	بی	بی	_	_
9	سود	سود	سود	_	_
10	شما	شما	شما	_	_
11	از	از	از	_	_
12	آنها	آن	آن	_	_
13	حاصل	حاصل	حاصل	_	_
14	شده	شده	شده	_	_
15	را	را	را	_	_
16	شناسایی	شناسایی	شناسایی	_	_
17	کنید	کنید	کرد	_	_
18	و	و	و	_	_
19	برای	برای	برای	_	_
20	حفظ	حفظ	حفظ	_	_
21	وفاداری	وفادار	وفاداری	_	_
22	مشتری	مشتری	مشتری	_	_
23	تلاش	تلاش	تلاش	_	_
24	کنید	کنید	کرد	_	_
25	.	.	.	_	_

0	بهینه	بهینه	بهینه	_	_
1	سازی	ساز	سازی	_	_
2	سبد	سبد	سبد	_	_
3	محصول	محصول	محصول	_	_
4	:	:	:	_	_
5	شناخت	شناخت	شناخت	_	_
6	محصولات	محصول	محصولات	_	_
7	پر	پر	پر	_	_
8	فروش	فرو	فروش	_	_
9	،	،	،	_	_
10	محصولات	محصول	محصولات	_	_
11	سودآور	سودآور	سودآور	_	_
12	محصولات	محصول	محصولات	_	_
13	زیان	زیان	زیان	_	_
14	ده	ده	ده	_	_
15	از	از	از	_	_
16	دیگر	دیگر	دیگر	_	_
17	فواید	فواید	فواید	_	_
18	داده	داده	داده	_	_
19	کاوی	کاو	کاو	_	_
20	است	است		_	_
21	.	.	.	_	_

0	با	با	با	_	_
1	این	این	این	_	_
2	کار	کار	کار	_	_
3	می	می	می	_	_
4	توانید	توانید	توانست	_	_
5	در	در	در	_	_
6	بهتر	به	بهتر	_	_
7	کردن	کردن	کردن	_	_
8	سبد	سبد	سبد	_	_
9	محصول	محصول	محصول	_	_
10	خود	خود	خود	_	_
11	اقدام	اقدام	اقدام	_	_
12	کنید	کنید	کرد	_	_
13	.	.	.	_	_

0	شناخت	شناخت	شناخت	_	_
1	مشتریان	مشتری	مشتری	_	_
2	وفادار	وفادار	وفادار	_	_
3	و	و	و	_	_
4	قدیمی	قدیم	قدیم	_	_
5	:	:	:	_	_
6	می	می	می	_	_
7	توانید	توانید	توانست	_	_
8	بفهمید	بفهمید	فهمید	_	_
9	مشتریان	مشتری	مشتری	_	_
10	قدیمی	قدیم	قدیم	_	_
11	شما	شما	شما	_	_
12	چه	چه	چه	_	_
13	کسانی	کسانی	کسانی	_	_
14	هستند	هستند		_	_
15	و	و	و	_	_
16	با	با	با	_	_
17	چه	چه	چه	_	_
18	برنامه	برنامه	برنامه	_	_
19	ای	ای	ای	_	_
20	خرید	خرید	خرید	_	_
21	می	می	می	_	_
22	کنند	کنند	کرد	_	_
23	،	،	،	_	_
24	چه	چه	چه	_	_
25	کالایی	کالا	کالا	_	_
26	را	را	را	_	_
27	دوست	دوست	دوست	_	_
28	دارند	دارند	داشت	_	_
29	و	و	و	_	_
30	چه	چه	چه	_	_
31	کالایی	کالا	کالا	_	_
32	باعث	باعث	باعث	_	_
33	وفاداری	وفادار	وفاداری	_	_
34	آنها	آن	آن	_	_
35	شده‌است	شده‌است	شد	_	_
36	.	.	.	_	_

0	بررسی	بررسی	بررسی	_	_
1	طول	طول	طول	_	_
2	عمر	عمر	عمر	_	_
3	مشتری	مشتری	مشتری	_	_
4	:	:	:	_	_
5	با	با	با	_	_
6	استفاده	استفاده	استفاده	_	_
7	از	از	از	_	_
8	داده	داده	داده	_	_
9	کاوی	کاو	کاو	_	_
10	می	می	می	_	_
11	توانید	توانید	توانست	_	_
12	طول	طول	طول	_	_
13	عمر	عمر	عمر	_	_
14	مشتری	مشتری	مشتری	_	_
15	و	و	و	_	_
16	چرخه	چرخه	چرخه	_	_
17	آن	آن	آن	_	_
18	،	،	،	_	_
19	میزان	میز	میزان	_	_
20	سود	سود	سود	_	_
21	حاصل	حاصل	حاصل	_	_
22	عایده	عایده	عایده	_	_
23	از	از	از	_	_
24	هر	هر	هر	_	_
25	مشتری	مشتری	مشتری	_	_
26	در	در	در	_	_
27	هر	هر	هر	_	_
28	مرحله	مرحله	مرحله	_	_
29	را	را	را	_	_
30	بررسی	بررسی	بررسی	_	_
31	کنید	کنید	کرد	_	_
32	.	.	.	_	_

